Institution_ID,Undergraduate_Enrollment_FTE,Graduate_Enrollment_FTE,Reported_Undergraduate_Enrollment_FTE,Reported_Graduate_Enrollment_FTE,Doctors_Professional_Practice_FTE,Activity_Type,Year
200484,104.0,10.0,104.0,10.0,,2,2016
200527,511.0,,511.0,,,2,2016
200554,351.0,,351.0,,,2,2016
200572,1030.0,77.0,1030.0,77.0,,2,2016
200590,199.0,,199.0,,,2,2016
200624,42.0,,42.0,,,2,2016
200633,130.0,,130.0,,,3,2016
200697,,879.0,,879.0,,-2,2016
200785,512.0,,512.0,,,2,2016
200800,16663.0,3038.0,16663.0,3038.0,458.0,2,2016
200828,40.0,,40.0,,,1,2016
200846,1269.0,,1269.0,,,2,2016
200873,49.0,,49.0,,,2,2016
201016,345.0,,345.0,,,2,2016
201034,284.0,,284.0,,,1,2016
201061,183.0,5.0,183.0,5.0,,2,2016
201098,51.0,,51.0,,,1,2016
201104,3387.0,1255.0,3387.0,1255.0,109.0,2,2016
201131,90.0,,90.0,,,1,2016
201140,29.0,86.0,29.0,86.0,,2,2016
201159,230.0,,230.0,,,1,2016
201177,261.0,,261.0,,,2,2016
201195,3353.0,552.0,3353.0,552.0,,2,2016
201283,866.0,,866.0,,,2,2016
201371,952.0,88.0,952.0,88.0,,2,2016
201399,298.0,,298.0,,,2,2016
201432,1505.0,,1505.0,,,2,2016
201441,14026.0,2033.0,14026.0,2033.0,,2,2016
201469,441.0,,441.0,,,2,2016
201478,106.0,,106.0,,,1,2016
201496,249.0,,249.0,,,1,2016
201539,106.0,,106.0,,,1,2016
201548,2817.0,208.0,2817.0,208.0,490.0,2,2016
201645,5238.0,3132.0,5238.0,3132.0,2045.0,2,2016
201654,3342.0,88.0,3342.0,88.0,173.0,2,2016
201672,2369.0,,2369.0,,,2,2016
201681,152.0,,152.0,,,1,2016
201690,1619.0,3.0,1619.0,3.0,,2,2016
201751,301.0,,301.0,,,2,2016
201803,138.0,,138.0,,,1,2016
201821,562.0,,562.0,,,2,2016
201858,512.0,156.0,512.0,156.0,,2,2016
201867,111.0,,111.0,,,2,2016
201885,22673.0,8025.0,22673.0,8025.0,1929.0,2,2016
201928,6723.0,,6723.0,,,2,2016
201946,2349.0,,2349.0,,,2,2016
201955,3781.0,,3781.0,,,2,2016
201964,3023.0,273.0,3023.0,273.0,,2,2016
201973,3664.0,,3664.0,,,2,2016
201982,61.0,,61.0,,,1,2016
202046,627.0,,605.0,,,2,2016
202055,319.0,,319.0,,,1,2016
202073,258.0,183.0,258.0,183.0,,2,2016
202134,10812.0,3225.0,10812.0,3225.0,612.0,2,2016
202152,106.0,,106.0,,,1,2016
202161,549.0,,582.0,,,2,2016
202170,1037.0,33.0,1037.0,33.0,,2,2016
202222,20026.0,,20026.0,,,2,2016
202356,16892.0,,16892.0,,,2,2016
202435,96.0,,96.0,,,2,2016
202453,53.0,,53.0,,,1,2016
202480,8633.0,1669.0,8633.0,1669.0,397.0,2,2016
202514,618.0,41.0,618.0,41.0,,2,2016
202523,2408.0,,2232.0,,,2,2016
202648,1673.0,,1673.0,,,2,2016
202657,184.0,,184.0,,,1,2016
202684,396.0,,396.0,,,2,2016
202763,3261.0,896.0,3261.0,896.0,328.0,2,2016
202806,2846.0,849.0,2846.0,849.0,,2,2016
202888,26.0,,26.0,,,1,2016
202903,192.0,,192.0,,,2,2016
202912,256.0,,256.0,,,2,2016
202949,282.0,,282.0,,,1,2016
202985,53.0,,53.0,,,1,2016
203030,185.0,,185.0,,,1,2016
203067,,348.0,,348.0,10.0,-2,2016
203085,1042.0,129.0,1042.0,129.0,,2,2016
203128,1023.0,13.0,1023.0,13.0,,2,2016
203146,565.0,,565.0,,,1,2016
203155,3011.0,,3011.0,,,2,2016
203225,160.0,,160.0,,,2,2016
203234,221.0,,228.0,,,2,2016
203289,75.0,,75.0,,,2,2016
203331,3164.0,,3164.0,,,2,2016
203368,3174.0,417.0,3174.0,417.0,,2,2016
203386,1994.0,,1994.0,,,2,2016
203438,155.0,,155.0,,,1,2016
203447,1152.0,0.0,1152.0,0.0,,2,2016
203456,540.0,0.0,540.0,0.0,,2,2016
203465,2864.0,10.0,2864.0,10.0,,2,2016
203474,1373.0,0.0,1373.0,0.0,,2,2016
203483,1129.0,7.0,1129.0,7.0,,2,2016
203492,948.0,0.0,948.0,0.0,,2,2016
203517,21358.0,5405.0,21358.0,5405.0,1437.0,2,2016
203526,1249.0,0.0,1249.0,0.0,,2,2016
203535,1902.0,,1902.0,,,2,2016
203544,729.0,204.0,729.0,204.0,28.0,2,2016
203580,857.0,234.0,857.0,234.0,,2,2016
203599,5091.0,,5091.0,,,2,2016
203614,449.0,,449.0,,,1,2016
203678,2478.0,,2478.0,,,2,2016
203720,419.0,,419.0,,,2,2016
203739,276.0,,276.0,,,2,2016
203748,6587.0,,6587.0,,,2,2016
203757,941.0,321.0,941.0,321.0,,2,2016
203775,1265.0,303.0,1265.0,303.0,,2,2016
203845,1257.0,161.0,1257.0,80.0,,2,2016
203881,1431.0,,1431.0,,,2,2016
203942,41.0,,41.0,,,1,2016
203960,973.0,,973.0,,,2,2016
203997,,130.0,,130.0,3.0,-2,2016
204006,2482.0,0.0,2482.0,0.0,,2,2016
204015,1584.0,0.0,1584.0,0.0,,2,2016
204024,17276.0,1814.0,17276.0,1814.0,,2,2016
204060,75.0,,75.0,,,3,2016
204121,38.0,,38.0,,,1,2016
204158,223.0,,223.0,,,1,2016
204176,973.0,100.0,973.0,100.0,6.0,2,2016
204185,2241.0,128.0,2241.0,128.0,,2,2016
204194,1424.0,195.0,1424.0,195.0,,2,2016
204200,1277.0,447.0,1277.0,447.0,110.0,2,2016
204255,1641.0,,1641.0,,,2,2016
204264,1516.0,342.0,1516.0,342.0,,2,2016
204316,264.0,,264.0,,,2,2016
204334,41.0,,41.0,,,1,2016
204422,1688.0,,1688.0,,,2,2016
204431,26.0,,26.0,,,1,2016
204440,2102.0,,2102.0,,,2,2016
204459,81.0,,81.0,,,1,2016
204468,1648.0,126.0,1648.0,126.0,,2,2016
204477,,26.0,,26.0,895.0,-2,2016
204486,4286.0,61.0,4286.0,61.0,,2,2016
204501,3237.0,18.0,2902.0,17.0,,2,2016
204608,548.0,,548.0,,,1,2016
204617,1294.0,532.0,1294.0,532.0,,2,2016
204626,529.0,,529.0,,,2,2016
204635,2297.0,32.0,2264.0,32.0,815.0,2,2016
204662,688.0,,688.0,,,2,2016
204671,893.0,11.0,893.0,11.0,,2,2016
204680,1083.0,18.0,1083.0,18.0,,2,2016
204699,886.0,6.0,886.0,6.0,,2,2016
204705,2090.0,14.0,2090.0,14.0,,2,2016
204714,176.0,,176.0,,,1,2016
204723,167.0,,167.0,,,1,2016
204769,95.0,,95.0,,,1,2016
204778,131.0,,131.0,,,1,2016
204796,44095.0,9367.0,44095.0,9367.0,4399.0,2,2016
204802,652.0,,652.0,,,2,2016
204820,1505.0,,1505.0,,,2,2016
204839,1320.0,,1320.0,,,2,2016
204848,1562.0,,1562.0,,,2,2016
204857,22466.0,4896.0,22466.0,4896.0,712.0,2,2016
204866,1326.0,,1326.0,,,2,2016
204884,255.0,,255.0,,,2,2016
204893,102.0,,102.0,,,2,2016
204909,1827.0,,1664.0,,,2,2016
204936,2341.0,303.0,2341.0,303.0,12.0,2,2016
204945,6794.0,,6794.0,,,2,2016
204963,93.0,,93.0,,,1,2016
204981,88.0,,88.0,,,1,2016
204990,,132.0,,132.0,,-2,2016
205027,114.0,87.0,114.0,87.0,,2,2016
205054,408.0,,408.0,,,2,2016
205090,91.0,,91.0,,,2,2016
205124,50.0,37.0,50.0,37.0,,2,2016
205142,199.0,,199.0,,,1,2016
205179,1533.0,,1533.0,,,2,2016
205203,1780.0,30.0,1780.0,30.0,,2,2016
205391,206.0,,178.0,,,2,2016
205443,3402.0,216.0,3402.0,216.0,,2,2016
205470,12124.0,,12124.0,,,2,2016
205513,81.0,,81.0,,,2,2016
205522,20.0,,20.0,,,2,2016
205531,8.0,,8.0,,,2,2016
205559,58.0,,58.0,,,2,2016
205610,464.0,,464.0,,,2,2016
205647,264.0,,264.0,,,2,2016
205841,6212.0,,6212.0,,,2,2016
205887,723.0,,723.0,,,2,2016
205957,2072.0,388.0,2072.0,388.0,,2,2016
205966,1701.0,,1701.0,,,2,2016
206011,1510.0,,1510.0,,,2,2016
206039,41.0,,41.0,,,1,2016
206048,2514.0,487.0,2514.0,487.0,,2,2016
206084,14543.0,2602.0,14543.0,2602.0,1311.0,2,2016
206154,29.0,2.0,29.0,2.0,,2,2016
206172,68.0,,72.0,,,1,2016
206181,110.0,,110.0,,,1,2016
206215,,74.0,,74.0,4.0,-2,2016
206224,141.0,,141.0,,,2,2016
206279,1018.0,257.0,1018.0,257.0,,2,2016
206288,,199.0,,202.0,174.0,-2,2016
206321,387.0,,387.0,,,1,2016
206330,1352.0,136.0,1352.0,136.0,,2,2016
206349,561.0,318.0,561.0,318.0,24.0,2,2016
206394,123.0,,123.0,,,2,2016
206437,2011.0,515.0,2011.0,515.0,132.0,2,2016
206446,1112.0,,1112.0,,,2,2016
206482,147.0,,147.0,,,1,2016
206491,509.0,17.0,509.0,17.0,,2,2016
206507,1119.0,,1119.0,,,2,2016
206516,,49.0,,49.0,13.0,-2,2016
206525,1965.0,9.0,1965.0,9.0,,2,2016
206589,2114.0,,2114.0,,,2,2016
206604,11274.0,2687.0,11274.0,2687.0,797.0,2,2016
206613,917.0,16.0,917.0,16.0,,2,2016
206622,4583.0,1233.0,4583.0,1233.0,97.0,2,2016
206695,9676.0,899.0,9676.0,899.0,127.0,2,2016
206783,8.0,,8.0,,,1,2016
206817,792.0,,792.0,,,2,2016
206835,1272.0,184.0,1272.0,184.0,,2,2016
206862,1363.0,530.0,1570.0,605.0,,2,2016
206880,99.0,,99.0,,,1,2016
206905,135.0,,135.0,,,1,2016
206914,3733.0,278.0,3733.0,278.0,,2,2016
206923,1713.0,,1713.0,,,2,2016
206932,199.0,,199.0,,,3,2016
206941,12103.0,1125.0,12103.0,1125.0,,2,2016
206969,20.0,,20.0,,,1,2016
206996,1696.0,,1696.0,,,2,2016
207041,3770.0,576.0,3770.0,576.0,,2,2016
207050,1145.0,,1145.0,,,2,2016
207069,1290.0,,1290.0,,,2,2016
207087,51.0,,51.0,,,1,2016
207102,148.0,,148.0,,,1,2016
207157,283.0,6.0,283.0,6.0,,2,2016
207166,10.0,,10.0,,,1,2016
207209,1935.0,209.0,1935.0,209.0,65.0,2,2016
207236,1558.0,,1558.0,,,2,2016
207254,830.0,,830.0,,,2,2016
207263,5694.0,763.0,5694.0,763.0,206.0,2,2016
207272,27.0,,27.0,,,1,2016
207281,3044.0,,3044.0,,,2,2016
207290,1760.0,,1760.0,,,2,2016
207306,1550.0,153.0,1550.0,153.0,,2,2016
207315,,177.0,,177.0,443.0,-2,2016
207324,1916.0,556.0,1916.0,556.0,,2,2016
207342,962.0,948.0,962.0,948.0,2566.0,2,2016
207351,1041.0,,1041.0,,,2,2016
207388,19497.0,2755.0,19497.0,2755.0,557.0,2,2016
207397,3789.0,,3789.0,,,2,2016
207403,1819.0,66.0,1819.0,66.0,,2,2016
207449,8477.0,,8477.0,,,2,2016
207458,1759.0,580.0,1759.0,580.0,533.0,2,2016
207500,19505.0,3616.0,19505.0,3616.0,583.0,2,2016
207537,56.0,,56.0,,,2,2016
207564,2580.0,,2580.0,,,2,2016
207582,3017.0,341.0,3017.0,341.0,,2,2016
207625,195.0,,195.0,,,1,2016
207661,2971.0,17.0,2971.0,17.0,,2,2016
207670,4264.0,,4264.0,,,2,2016
207689,547.0,41.0,547.0,41.0,,2,2016
207704,72.0,,72.0,,,1,2016
207722,832.0,,831.0,,,2,2016
207740,1229.0,,1229.0,,,2,2016
207786,23.0,,23.0,,,1,2016
207847,2721.0,355.0,2721.0,355.0,,2,2016
207856,626.0,16.0,626.0,16.0,,2,2016
207865,3828.0,313.0,3828.0,313.0,468.0,2,2016
207935,10602.0,,10602.0,,,2,2016
207962,1076.0,,1076.0,,,2,2016
207971,3528.0,566.0,3528.0,566.0,334.0,2,2016
208017,27.0,,27.0,,,1,2016
208026,408.0,,408.0,,,1,2016
208035,931.0,,931.0,,,2,2016
208044,26.0,,26.0,,,1,2016
208053,134.0,,134.0,,,1,2016
208080,50.0,,50.0,,,1,2016
208123,89.0,,89.0,,,1,2016
208187,258.0,,258.0,,,1,2016
208239,815.0,,815.0,,,2,2016
208248,113.0,,113.0,,,1,2016
208275,1462.0,,1462.0,,,2,2016
208318,3935.0,,4814.0,,,2,2016
208390,8870.0,,8870.0,,,1,2016
208406,3348.0,,3348.0,,,1,2016
208415,715.0,,715.0,,,2,2016
208433,71.0,,71.0,,,1,2016
208479,508.0,,508.0,,,3,2016
208488,1115.0,6166.0,1115.0,6166.0,104.0,2,2016
208512,400.0,,400.0,,,2,2016
208637,129.0,,129.0,,,1,2016
208646,2304.0,173.0,2285.0,197.0,,2,2016
208655,107.0,,107.0,,,1,2016
208725,123.0,2.0,123.0,2.0,,2,2016
208822,2601.0,848.0,2601.0,848.0,273.0,2,2016
208859,42.0,,26.0,,,1,2016
209038,4128.0,,4128.0,,,1,2016
209056,2216.0,558.0,2216.0,558.0,673.0,2,2016
209065,1715.0,,1715.0,,,2,2016
209074,4153.0,,4153.0,,,2,2016
209083,138.0,,138.0,,,1,2016
209108,324.0,405.0,324.0,405.0,,2,2016
209153,54.0,,54.0,,,1,2016
209205,143.0,,143.0,,,1,2016
209241,59.0,118.0,63.0,118.0,,2,2016
209250,5756.0,,5756.0,,,2,2016
209287,372.0,239.0,372.0,239.0,,2,2016
209296,,135.0,,135.0,515.0,-2,2016
209409,357.0,221.0,357.0,221.0,,2,2016
209490,617.0,1105.0,617.0,1105.0,877.0,2,2016
209506,3119.0,39.0,3119.0,39.0,,2,2016
209533,97.0,51.0,97.0,51.0,,2,2016
209542,21533.0,3318.0,21533.0,3318.0,860.0,2,2016
209551,19697.0,3212.0,19697.0,3212.0,449.0,2,2016
209603,349.0,142.0,349.0,142.0,,2,2016
209612,1943.0,984.0,1915.0,797.0,1211.0,2,2016
209667,72.0,,45.0,,,1,2016
209676,116.0,,73.0,,,1,2016
209694,36.0,,23.0,,,1,2016
209700,175.0,,175.0,,,1,2016
209719,44.0,,44.0,,,1,2016
209746,20234.0,,20234.0,,,2,2016
209807,17155.0,3906.0,17155.0,3906.0,,2,2016
209825,4025.0,369.0,4025.0,369.0,54.0,2,2016
209922,1318.0,7.0,1409.0,7.0,,2,2016
209940,3009.0,,3009.0,,,3,2016
209986,31.0,,31.0,,,1,2016
210076,1901.0,,1267.0,,,2,2016
210100,97.0,,97.0,,,1,2016
210146,4018.0,447.0,4018.0,447.0,,2,2016
210155,1376.0,,1376.0,,,2,2016
210234,1477.0,,1477.0,,,2,2016
210270,1422.0,,1422.0,,,2,2016
210304,498.0,6.0,498.0,6.0,,2,2016
210331,1069.0,129.0,1069.0,129.0,,2,2016
210340,80.0,,80.0,,,1,2016
210359,81.0,,81.0,,,2,2016
210368,,449.0,,449.0,,-2,2016
210401,2052.0,289.0,2052.0,289.0,293.0,2,2016
210429,4496.0,490.0,4496.0,490.0,,2,2016
210438,162.0,149.0,162.0,149.0,511.0,2,2016
210456,225.0,,225.0,,,2,2016
210474,79.0,,79.0,,,1,2016
210483,410.0,,410.0,,,2,2016
210492,269.0,5.0,269.0,5.0,,2,2016
210508,,27.0,,27.0,,-2,2016
210571,2195.0,18.0,2195.0,18.0,,2,2016
210599,672.0,,672.0,,,2,2016
210605,11394.0,,11394.0,,,2,2016
210669,2044.0,,1848.0,,,2,2016
210711,121.0,,121.0,,,1,2016
210739,2118.0,753.0,2118.0,753.0,71.0,2,2016
210748,50.0,,50.0,,,1,2016
210775,2131.0,334.0,2131.0,334.0,30.0,2,2016
210784,274.0,,274.0,,,1,2016
210809,2929.0,221.0,2929.0,221.0,,2,2016
210890,170.0,,170.0,,,2,2016
210906,242.0,,242.0,,,2,2016
210942,1313.0,,1313.0,,,2,2016
210951,236.0,,236.0,,,3,2016
210960,908.0,,908.0,,,2,2016
211006,546.0,,546.0,,,1,2016
211024,543.0,169.0,543.0,169.0,62.0,2,2016
211079,1587.0,,1587.0,,,2,2016
211088,2632.0,864.0,2632.0,864.0,312.0,2,2016
211130,,208.0,,208.0,,-2,2016
211149,173.0,,173.0,,,1,2016
211158,8757.0,475.0,8757.0,475.0,59.0,2,2016
211200,412.0,,412.0,,,2,2016
211273,1446.0,302.0,1446.0,302.0,,2,2016
211291,3728.0,35.0,3728.0,35.0,,2,2016
211307,5986.0,,5986.0,,,2,2016
211316,52.0,,52.0,,,1,2016
211334,67.0,,67.0,,,1,2016
211343,2304.0,,2304.0,,,2,2016
211352,1381.0,468.0,1381.0,468.0,,2,2016
211361,5422.0,1984.0,5422.0,1984.0,,2,2016
211431,1205.0,558.0,1205.0,558.0,61.0,2,2016
211440,6241.0,8896.0,5931.0,6439.0,,2,2016
211468,1200.0,157.0,1200.0,157.0,,2,2016
211477,1159.0,25.0,1159.0,25.0,,2,2016
211556,823.0,958.0,823.0,958.0,336.0,2,2016
211583,1324.0,266.0,1324.0,266.0,108.0,2,2016
211608,682.0,22.0,682.0,22.0,,2,2016
211617,921.0,,921.0,,,2,2016
211635,213.0,,213.0,,,3,2016
211644,4137.0,542.0,4137.0,542.0,,2,2016
211802,261.0,,261.0,,,3,2016
211820,116.0,,116.0,,,2,2016
211893,159.0,40.0,159.0,40.0,,2,2016
211909,159.0,,159.0,,,1,2016
211927,7632.0,,7632.0,,,2,2016
211981,1930.0,247.0,1930.0,247.0,,2,2016
212009,2535.0,,2535.0,,,2,2016
212018,,0.0,,0.0,158.0,-2,2016
212045,441.0,,441.0,,,3,2016
212054,19086.0,5207.0,15563.0,5681.0,1678.0,2,2016
212106,6597.0,1565.0,6597.0,1565.0,1277.0,2,2016
212115,5821.0,528.0,5821.0,528.0,,2,2016
212133,1953.0,808.0,2118.0,1173.0,21.0,2,2016
212160,4869.0,1157.0,4869.0,1157.0,,2,2016
212197,1864.0,63.0,1864.0,63.0,,2,2016
212230,46.0,,46.0,,,1,2016
212267,114.0,,114.0,,,1,2016
212276,102.0,,102.0,,,1,2016
212294,43.0,,43.0,,,1,2016
212300,54.0,,54.0,,,1,2016
212328,122.0,,122.0,,,1,2016
212337,143.0,,143.0,,,1,2016
212355,176.0,,176.0,,,1,2016
212373,58.0,,58.0,,,1,2016
212382,126.0,,126.0,,,1,2016
212391,112.0,,112.0,,,1,2016
212434,539.0,,539.0,,,2,2016
212443,,80.0,,80.0,,-2,2016
212452,48.0,55.0,48.0,55.0,,2,2016
212568,108.0,,108.0,,,2,2016
212577,2463.0,,2463.0,,,2,2016
212601,2859.0,949.0,2859.0,950.0,203.0,2,2016
212656,1494.0,186.0,1494.0,186.0,,2,2016
212674,2805.0,,2630.0,,,2,2016
212753,130.0,,130.0,,,1,2016
212771,34.0,129.0,34.0,129.0,,2,2016
212805,2522.0,,2522.0,,,2,2016
212832,1928.0,325.0,1928.0,325.0,162.0,2,2016
212869,1264.0,,1264.0,,,2,2016
212878,11681.0,,11681.0,,,2,2016
212911,1306.0,,1306.0,,,2,2016
212975,303.0,,303.0,,,2,2016
212984,1705.0,404.0,1705.0,404.0,,2,2016
212993,70.0,,70.0,,,2,2016
213002,650.0,,650.0,,,3,2016
213011,1477.0,529.0,1477.0,529.0,154.0,2,2016
213020,11482.0,1489.0,11482.0,1489.0,53.0,3,2016
213163,65.0,,65.0,,,2,2016
213181,391.0,,391.0,,,1,2016
213215,149.0,,149.0,,,1,2016
213233,459.0,,459.0,,,2,2016
213251,1446.0,11.0,1446.0,11.0,,2,2016
213303,1322.0,49.0,1322.0,49.0,,2,2016
213321,2004.0,343.0,2004.0,343.0,,2,2016
213330,30.0,,30.0,,,1,2016
213349,7863.0,517.0,7863.0,517.0,,2,2016
213358,1291.0,102.0,1291.0,102.0,0.0,2,2016
213367,3799.0,1354.0,3799.0,1354.0,157.0,2,2016
213376,1455.0,,1455.0,,,2,2016
213385,2611.0,,2611.0,,,2,2016
213400,1179.0,299.0,1179.0,299.0,,2,2016
213446,,67.0,,67.0,13.0,-2,2016
213455,107.0,,107.0,,,1,2016
213473,215.0,,215.0,,,3,2016
213491,57.0,,57.0,,,1,2016
213507,1685.0,93.0,1685.0,93.0,112.0,2,2016
213525,4119.0,,4119.0,,,2,2016
213534,995.0,,995.0,,,3,2016
213543,5516.0,1169.0,5516.0,1169.0,,2,2016
213552,92.0,,92.0,,,1,2016
213570,511.0,,511.0,,,3,2016
213589,363.0,,363.0,,,2,2016
213598,1616.0,196.0,1616.0,196.0,,2,2016
213613,4033.0,445.0,4033.0,445.0,,2,2016
213622,75.0,,75.0,,,2,2016
213631,,91.0,,91.0,,-2,2016
213640,,127.0,,127.0,19.0,-2,2016
213659,3959.0,,3959.0,,,2,2016
213668,1334.0,,1334.0,,,2,2016
213774,467.0,,524.0,,,2,2016
213783,2146.0,60.0,2146.0,60.0,,2,2016
213826,1956.0,881.0,1956.0,881.0,51.0,2,2016
213871,265.0,,265.0,,,3,2016
213914,477.0,,477.0,,,2,2016
213932,135.0,,135.0,,,2,2016
213987,2356.0,193.0,2356.0,193.0,,2,2016
213996,2861.0,333.0,2861.0,444.0,0.0,2,2016
214023,54.0,,54.0,,,2,2016
214041,6563.0,640.0,6563.0,640.0,,2,2016
214069,2087.0,519.0,2087.0,519.0,235.0,2,2016
214111,7509.0,,7509.0,,,2,2016
214148,387.0,34.0,387.0,34.0,,2,2016
214157,1958.0,192.0,1958.0,192.0,,2,2016
214166,1520.0,58.0,1520.0,58.0,,2,2016
214175,2756.0,,2756.0,,,2,2016
214254,893.0,,893.0,,,2,2016
214272,2052.0,482.0,2052.0,482.0,144.0,2,2016
214290,513.0,,513.0,,,2,2016
214379,6966.0,,6966.0,,,2,2016
214476,36.0,,36.0,,,2,2016
214528,354.0,,442.0,,,3,2016
214546,55.0,,55.0,,,1,2016
214564,,604.0,,604.0,1037.0,-2,2016
214582,745.0,,745.0,,,2,2016
214591,4269.0,100.0,4269.0,100.0,,2,2016
214607,,275.0,,275.0,,-2,2016
214616,,175.0,,175.0,678.0,-2,2016
214625,589.0,0.0,589.0,0.0,,2,2016
214634,373.0,0.0,373.0,0.0,,2,2016
214643,471.0,4.0,471.0,4.0,,2,2016
214652,930.0,0.0,930.0,0.0,,2,2016
214670,804.0,16.0,804.0,16.0,,2,2016
214689,3780.0,1.0,3780.0,1.0,,2,2016
214698,668.0,0.0,668.0,0.0,,2,2016
214704,2824.0,11.0,2824.0,11.0,,2,2016
214713,3868.0,468.0,3868.0,468.0,,2,2016
214731,1337.0,0.0,1337.0,0.0,,2,2016
214740,556.0,0.0,556.0,0.0,,2,2016
214759,638.0,0.0,638.0,0.0,,2,2016
214768,785.0,0.0,785.0,0.0,,2,2016
214777,43479.0,5475.0,43479.0,5475.0,371.0,2,2016
214786,529.0,0.0,529.0,0.0,,2,2016
214795,752.0,0.0,752.0,0.0,,2,2016
214801,3654.0,3.0,3654.0,3.0,,2,2016
214810,722.0,0.0,722.0,0.0,,2,2016
214829,929.0,13.0,929.0,13.0,,2,2016
214883,1059.0,38.0,1059.0,38.0,,2,2016
214892,360.0,,360.0,,,2,2016
214944,426.0,,426.0,,,1,2016
214962,35.0,,35.0,,,1,2016
214971,196.0,105.0,196.0,105.0,,2,2016
215008,133.0,,133.0,,,1,2016
215044,219.0,,219.0,,,1,2016
215053,207.0,,207.0,,,2,2016
215062,14117.0,12273.0,11592.0,10630.0,2354.0,2,2016
215099,2704.0,984.0,2704.0,984.0,8.0,2,2016
215105,1780.0,184.0,1780.0,184.0,,2,2016
215114,776.0,191.0,776.0,191.0,,2,2016
215123,,687.0,,687.0,2039.0,-2,2016
215132,1681.0,313.0,1681.0,313.0,697.0,2,2016
215239,14504.0,,14504.0,,,2,2016
215266,1610.0,,1610.0,,,2,2016
215275,1507.0,,1507.0,,,2,2016
215284,2787.0,,2787.0,,,2,2016
215293,19621.0,7050.0,19621.0,7050.0,2842.0,2,2016
215309,324.0,,324.0,,,2,2016
215336,63.0,,63.0,,,1,2016
215381,503.0,,503.0,,,1,2016
215390,261.0,,261.0,,,2,2016
215415,2858.0,,2858.0,,,2,2016
215424,,117.0,,154.0,,-2,2016
215442,3177.0,602.0,3177.0,602.0,,2,2016
215479,98.0,,98.0,,,2,2016
215530,68.0,,68.0,,,1,2016
215585,2378.0,,2492.0,,,2,2016
215594,404.0,,404.0,,,1,2016
215619,,38.0,,38.0,,-2,2016
215628,,61.0,,61.0,18.0,-2,2016
215637,310.0,,310.0,,,2,2016
215646,525.0,,525.0,,,2,2016
215655,4495.0,434.0,4495.0,434.0,48.0,2,2016
215682,862.0,,862.0,,,2,2016
215691,491.0,256.0,491.0,256.0,,2,2016
215743,2162.0,533.0,2162.0,533.0,140.0,2,2016
215770,5170.0,2175.0,5170.0,2175.0,,2,2016
215798,1682.0,146.0,1682.0,146.0,13.0,2,2016
215813,,59.0,,59.0,,-2,2016
215886,61.0,,61.0,,,1,2016
215929,4013.0,1377.0,4013.0,1377.0,159.0,2,2016
215947,1813.0,431.0,1813.0,431.0,,2,2016
215974,239.0,,239.0,,,2,2016
215983,21.0,,21.0,,,2,2016
215992,198.0,,198.0,,,3,2016
216010,5757.0,696.0,5757.0,696.0,0.0,2,2016
216038,7731.0,821.0,7731.0,821.0,184.0,2,2016
216047,64.0,124.0,64.0,124.0,,2,2016
216074,101.0,,101.0,,,1,2016
216083,491.0,,491.0,,,1,2016
216162,193.0,,193.0,,,2,2016
216223,79.0,,79.0,,,1,2016
216278,2498.0,,2498.0,,,2,2016
216287,1729.0,0.0,1621.0,0.0,,2,2016
216296,1108.0,,1108.0,,,2,2016
216311,173.0,,173.0,,,2,2016
216339,27169.0,4202.0,27169.0,4202.0,3088.0,2,2016
216348,,25.0,,25.0,,-2,2016
216357,897.0,,897.0,,,2,2016
216366,905.0,1130.0,905.0,1130.0,1663.0,2,2016
216418,869.0,,869.0,,,2,2016
216427,72.0,,72.0,,,2,2016
216436,273.0,,273.0,,,2,2016
216445,284.0,,284.0,,,2,2016
216454,214.0,,214.0,,,2,2016
216463,,202.0,,202.0,,-2,2016
216524,1748.0,,1653.0,,,2,2016
216542,721.0,46.0,721.0,46.0,,2,2016
216551,348.0,,348.0,,,2,2016
216579,81.0,,81.0,,,1,2016
216597,7674.0,2037.0,7674.0,2037.0,498.0,2,2016
216630,89.0,,89.0,,,2,2016
216649,29.0,,29.0,,,2,2016
216667,1474.0,,1346.0,,,2,2016
216694,1195.0,269.0,1195.0,269.0,22.0,2,2016
216746,63.0,,63.0,,,1,2016
216764,13777.0,1624.0,13777.0,1624.0,,2,2016
216773,133.0,,133.0,,,2,2016
216782,320.0,,320.0,,,3,2016
216807,1277.0,87.0,1277.0,87.0,,2,2016
216816,,361.0,,392.0,22.0,-2,2016
216825,3893.0,,3893.0,,,2,2016
216852,3362.0,1203.0,3362.0,1203.0,1052.0,2,2016
216931,2417.0,1436.0,2417.0,1436.0,284.0,2,2016
217013,558.0,112.0,558.0,112.0,,2,2016
217040,61.0,0.0,61.0,0.0,,2,2016
217059,4442.0,155.0,4442.0,155.0,8.0,2,2016
217077,2006.0,,2006.0,,,3,2016
217156,6991.0,1947.0,6690.0,2146.0,525.0,2,2016
217165,3563.0,301.0,3563.0,301.0,,2,2016
217235,8746.0,542.0,8379.0,626.0,,2,2016
217305,3198.0,93.0,3198.0,93.0,,2,2016
217323,466.0,,466.0,,,1,2016
217350,28.0,,28.0,,,1,2016
217402,4058.0,435.0,4058.0,435.0,,2,2016
217420,6517.0,661.0,6517.0,661.0,,2,2016
217475,9189.0,,9189.0,,,2,2016
